timestamp,elapsed_time,mode,mock,duty_cmd,measured_erpm,motor_rpm,wheel_rpm,vehicle_speed_mps,duty_now,motor_current,input_current,input_voltage,warning
1782473712.338545,1.654,hand-roll,True,0.00000,2812.46,401.78,401.78,2.1037,0.00000,0.062,-0.023,15.974,positive_erpm
1782473712.388631,1.704,hand-roll,True,0.00000,2779.92,397.13,397.13,2.0794,0.00000,0.052,-0.012,16.057,positive_erpm
1782473712.438716,1.754,hand-roll,True,0.00000,2614.65,373.52,373.52,1.9558,0.00000,-0.111,0.056,15.910,positive_erpm
1782473712.488795,1.804,hand-roll,True,0.00000,2602.33,371.76,371.76,1.9465,0.00000,-0.017,0.028,16.048,positive_erpm
1782473712.538886,1.854,hand-roll,True,0.00000,2519.31,359.90,359.90,1.8844,0.00000,0.075,0.051,15.878,positive_erpm
1782473712.588971,1.904,hand-roll,True,0.00000,2332.50,333.21,333.21,1.7447,0.00000,0.058,-0.047,15.851,positive_erpm
1782473712.639029,1.954,hand-roll,True,0.00000,2244.91,320.70,320.70,1.6792,0.00000,-0.095,-0.025,16.001,positive_erpm
1782473712.689107,2.004,hand-roll,True,0.00000,2019.71,288.53,288.53,1.5107,0.00000,0.003,-0.031,16.052,positive_erpm
1782473712.739161,2.054,hand-roll,True,0.00000,2011.48,287.35,287.35,1.5046,0.00000,0.066,-0.042,16.039,positive_erpm
1782473712.789268,2.105,hand-roll,True,0.00000,1811.86,258.84,258.84,1.3553,0.00000,0.067,0.028,15.795,positive_erpm
1782473712.839375,2.155,hand-roll,True,0.00000,1776.92,253.85,253.85,1.3291,0.00000,0.119,0.007,16.083,positive_erpm
1782473712.889462,2.205,hand-roll,True,0.00000,1739.20,248.46,248.46,1.3009,0.00000,-0.036,-0.031,16.075,positive_erpm
1782473712.939546,2.255,hand-roll,True,0.00000,1739.23,248.46,248.46,1.3009,0.00000,-0.053,0.060,15.909,positive_erpm
1782473712.989699,2.305,hand-roll,True,0.00000,1730.85,247.26,247.26,1.2947,0.00000,-0.008,-0.008,16.032,positive_erpm
1782473713.039750,2.355,hand-roll,True,0.00000,1752.05,250.29,250.29,1.3105,0.00000,0.001,-0.002,16.019,positive_erpm
1782473713.089809,2.405,hand-roll,True,0.00000,1747.63,249.66,249.66,1.3072,0.00000,-0.036,0.032,15.992,positive_erpm
1782473713.139877,2.455,hand-roll,True,0.00000,1832.28,261.75,261.75,1.3705,0.00000,0.035,0.006,16.021,positive_erpm
1782473713.189945,2.505,hand-roll,True,0.00000,1846.92,263.85,263.85,1.3815,0.00000,0.026,-0.028,15.996,positive_erpm
1782473713.240049,2.555,hand-roll,True,0.00000,1878.74,268.39,268.39,1.4053,0.00000,0.115,0.010,16.089,positive_erpm
1782473713.290139,2.605,hand-roll,True,0.00000,1968.86,281.27,281.27,1.4727,0.00000,-0.116,-0.022,15.951,positive_erpm
1782473713.340194,2.656,hand-roll,True,0.00000,1940.40,277.20,277.20,1.4514,0.00000,-0.083,0.004,15.917,positive_erpm
1782473713.390283,2.706,hand-roll,True,0.00000,1889.56,269.94,269.94,1.4134,0.00000,0.014,-0.012,15.984,positive_erpm
1782473713.440366,2.756,hand-roll,True,0.00000,1920.36,274.34,274.34,1.4364,0.00000,0.057,-0.036,16.126,positive_erpm
1782473713.490452,2.806,hand-roll,True,0.00000,1856.38,265.20,265.20,1.3886,0.00000,-0.020,0.029,16.066,positive_erpm
1782473713.540541,2.856,hand-roll,True,0.00000,1723.46,246.21,246.21,1.2891,0.00000,-0.057,0.023,16.007,positive_erpm
1782473713.590624,2.906,hand-roll,True,0.00000,1625.50,232.21,232.21,1.2159,0.00000,-0.043,-0.051,15.930,positive_erpm
1782473713.640707,2.956,hand-roll,True,0.00000,1474.50,210.64,210.64,1.1029,0.00000,-0.103,0.040,16.001,positive_erpm
1782473713.690788,3.006,hand-roll,True,0.00000,1294.01,184.86,184.86,0.9679,0.00000,-0.042,-0.020,16.010,positive_erpm
1782473713.740880,3.056,hand-roll,True,0.00000,1080.96,154.42,154.42,0.8086,0.00000,0.103,0.023,16.049,positive_erpm
1782473713.790971,3.106,hand-roll,True,0.00000,927.81,132.54,132.54,0.6940,0.00000,0.025,-0.020,15.992,positive_erpm
1782473713.841076,3.156,hand-roll,True,0.00000,709.68,101.38,101.38,0.5308,0.00000,0.101,-0.003,15.861,positive_erpm
1782473713.891162,3.206,hand-roll,True,0.00000,529.50,75.64,75.64,0.3961,0.00000,0.090,0.050,16.003,positive_erpm
1782473713.941258,3.257,hand-roll,True,0.00000,218.36,31.19,31.19,0.1633,0.00000,0.012,-0.049,16.021,positive_erpm
1782473713.991339,3.307,hand-roll,True,0.00000,128.09,18.30,18.30,0.0958,0.00000,-0.009,0.049,15.961,positive_erpm
1782473714.041439,3.357,hand-roll,True,0.00000,-133.51,-19.07,-19.07,-0.0999,0.00000,-0.061,0.007,16.108,negative_erpm
1782473714.091550,3.407,hand-roll,True,0.00000,-227.05,-32.44,-32.44,-0.1698,0.00000,-0.085,0.018,16.027,negative_erpm
1782473714.141651,3.457,hand-roll,True,0.00000,-344.37,-49.20,-49.20,-0.2576,0.00000,-0.071,0.010,16.012,negative_erpm
1782473714.191708,3.507,hand-roll,True,0.00000,35.29,5.04,5.04,0.0264,0.00000,0.029,0.050,16.004,near_zero
1782473714.241798,3.557,hand-roll,True,0.00000,-39.75,-5.68,-5.68,-0.0297,0.00000,-0.047,0.036,16.094,near_zero
1782473714.291887,3.607,hand-roll,True,0.00000,-4.35,-0.62,-0.62,-0.0033,0.00000,-0.114,-0.021,16.070,near_zero
1782473714.341972,3.657,hand-roll,True,0.00000,-3.91,-0.56,-0.56,-0.0029,0.00000,-0.041,-0.016,15.988,near_zero
1782473714.392058,3.707,hand-roll,True,0.00000,-69.27,-9.90,-9.90,-0.0518,0.00000,0.076,-0.018,16.079,near_zero
1782473714.442146,3.757,hand-roll,True,0.00000,-0.12,-0.02,-0.02,-0.0001,0.00000,-0.049,0.052,16.066,near_zero
1782473714.492231,3.808,hand-roll,True,0.00000,48.87,6.98,6.98,0.0366,0.00000,0.073,0.038,15.934,near_zero
1782473714.542322,3.858,hand-roll,True,0.00000,-1.14,-0.16,-0.16,-0.0009,0.00000,0.051,-0.033,16.100,near_zero
1782473714.592424,3.908,hand-roll,True,0.00000,-20.57,-2.94,-2.94,-0.0154,0.00000,-0.050,-0.010,15.894,near_zero
1782473714.642511,3.958,hand-roll,True,0.00000,-15.71,-2.24,-2.24,-0.0118,0.00000,-0.086,0.021,15.978,near_zero
1782473714.692601,4.008,hand-roll,True,0.00000,-26.39,-3.77,-3.77,-0.0197,0.00000,-0.109,-0.035,15.913,near_zero
1782473714.742686,4.058,hand-roll,True,0.00000,-32.40,-4.63,-4.63,-0.0242,0.00000,0.037,-0.053,16.043,near_zero
1782473714.792771,4.108,hand-roll,True,0.00000,-8.09,-1.16,-1.16,-0.0061,0.00000,-0.098,0.000,16.018,near_zero
1782473714.842865,4.158,hand-roll,True,0.00000,-51.35,-7.34,-7.34,-0.0384,0.00000,0.035,0.029,15.931,near_zero
1782473714.892968,4.208,hand-roll,True,0.00000,27.03,3.86,3.86,0.0202,0.00000,-0.052,0.016,16.129,near_zero
1782473714.943057,4.258,hand-roll,True,0.00000,38.77,5.54,5.54,0.0290,0.00000,-0.105,0.006,16.024,near_zero
1782473714.993143,4.308,hand-roll,True,0.00000,22.75,3.25,3.25,0.0170,0.00000,0.055,-0.035,16.014,near_zero
1782473715.043235,4.359,hand-roll,True,0.00000,43.63,6.23,6.23,0.0326,0.00000,0.018,-0.032,16.045,near_zero
1782473715.093326,4.409,hand-roll,True,0.00000,-24.39,-3.48,-3.48,-0.0182,0.00000,-0.068,0.021,15.914,near_zero
1782473715.143407,4.459,hand-roll,True,0.00000,-27.51,-3.93,-3.93,-0.0206,0.00000,0.019,0.037,15.963,near_zero
1782473715.193499,4.509,hand-roll,True,0.00000,-57.83,-8.26,-8.26,-0.0433,0.00000,-0.112,-0.012,15.999,near_zero
1782473715.243590,4.559,hand-roll,True,0.00000,-97.36,-13.91,-13.91,-0.0728,0.00000,0.102,0.033,16.012,negative_erpm
1782473715.293687,4.609,hand-roll,True,0.00000,-40.13,-5.73,-5.73,-0.0300,0.00000,-0.021,-0.007,16.133,near_zero
1782473715.343774,4.659,hand-roll,True,0.00000,-14.95,-2.14,-2.14,-0.0112,0.00000,0.083,0.042,16.085,near_zero
1782473715.393861,4.709,hand-roll,True,0.00000,24.81,3.54,3.54,0.0186,0.00000,-0.084,-0.049,15.904,near_zero
1782473715.443947,4.759,hand-roll,True,0.00000,9.48,1.35,1.35,0.0071,0.00000,0.084,-0.036,16.077,near_zero
1782473715.494055,4.809,hand-roll,True,0.00000,48.67,6.95,6.95,0.0364,0.00000,-0.020,0.036,16.047,near_zero
1782473715.544123,4.859,hand-roll,True,0.00000,30.42,4.35,4.35,0.0228,0.00000,-0.032,0.036,15.986,near_zero
1782473715.594218,4.910,hand-roll,True,0.00000,29.56,4.22,4.22,0.0221,0.00000,-0.045,0.018,15.917,near_zero
1782473715.644316,4.960,hand-roll,True,0.00000,-34.31,-4.90,-4.90,-0.0257,0.00000,0.052,-0.017,16.125,near_zero
